Job_ID,Order_ID,Job_Status,Start_Time,Estimated_End_Time,Actual_End_Time,Resources_Available,Dependencies,Location,Delay_Flag,Delay_Reason
J9507,O5218,Not_Started,2025-07-17 03:00:00,2025-07-17 15:00:00,,No,,Bengaluru,0,
J9508,O5103,Completed,2025-07-18 05:00:00,2025-07-18 15:00:00,2025-07-18 17:28:00,Yes,,Pune,1,Resource shortage
J9509,O5237,In_Progress,2025-07-14 03:00:00,2025-07-14 13:00:00,,Yes,,Bengaluru,0,
J9510,O5476,In_Progress,2025-07-23 02:00:00,2025-07-23 09:00:00,,Yes,,Bengaluru,0,
J9511,O5331,In_Progress,2025-07-09 03:00:00,2025-07-09 12:00:00,,Yes,,Hyderabad,0,
J9512,O5100,Completed,2025-07-13 02:00:00,2025-07-13 12:00:00,2025-07-13 14:07:00,Yes,J2898,Bengaluru,1,Resource shortage
J9513,O5494,Completed,2025-07-12 03:00:00,2025-07-12 14:00:00,2025-07-12 13:39:00,Yes,,Bengaluru,0,
J9514,O5170,Completed,2025-07-07 04:00:00,2025-07-07 12:00:00,2025-07-07 11:09:00,Yes,J6519,Pune,0,
J9515,O5257,In_Progress,2025-07-05 04:00:00,2025-07-05 14:00:00,,Yes,,Hyderabad,0,
J9516,O5400,In_Progress,2025-07-20 07:00:00,2025-07-20 18:00:00,,Yes,J6464,Delhi,0,
J9517,O5166,In_Progress,2025-07-21 04:00:00,2025-07-21 10:00:00,,Yes,,Hyderabad,0,
J9518,O5104,In_Progress,2025-07-27 04:00:00,2025-07-27 11:00:00,,Yes,J2944,Hyderabad,0,
J9519,O5134,Completed,2025-07-30 01:00:00,2025-07-30 09:00:00,2025-07-30 08:44:00,Yes,,Mumbai,0,
J9520,O5447,Completed,2025-07-19 06:00:00,2025-07-19 15:00:00,2025-07-19 14:07:00,Yes,,Delhi,0,
J9521,O5159,Completed,2025-07-18 05:00:00,2025-07-18 14:00:00,2025-07-18 13:44:00,Yes,J1370,Mumbai,0,
J9522,O5485,Not_Started,2025-07-06 07:00:00,2025-07-06 18:00:00,,Yes,,Pune,0,
J9523,O5475,Not_Started,2025-07-07 05:00:00,2025-07-07 13:00:00,,Yes,,Delhi,0,
J9524,O5220,In_Progress,2025-07-30 03:00:00,2025-07-30 09:00:00,,Yes,,Bengaluru,0,
J9525,O5404,Not_Started,2025-07-29 07:00:00,2025-07-29 17:00:00,,No,,Hyderabad,0,
J9526,O5250,In_Progress,2025-07-03 00:00:00,2025-07-03 10:00:00,,Yes,J6793,Pune,0,
J9527,O5392,Completed,2025-07-20 04:00:00,2025-07-20 10:00:00,2025-07-20 09:29:00,Yes,J4743,Delhi,0,
J9528,O5143,In_Progress,2025-07-04 05:00:00,2025-07-04 16:00:00,,Yes,J2938,Bengaluru,0,
J9529,O5364,Completed,2025-07-03 07:00:00,2025-07-03 13:00:00,2025-07-03 12:28:00,Yes,J3482,Hyderabad,0,
J9530,O5071,Completed,2025-07-19 02:00:00,2025-07-19 14:00:00,2025-07-19 15:21:00,Yes,,Delhi,1,Resource shortage
J9531,O5107,In_Progress,2025-07-01 00:00:00,2025-07-01 07:00:00,,Yes,,Chennai,0,
J9532,O5182,Completed,2025-07-03 01:00:00,2025-07-03 09:00:00,2025-07-03 08:32:00,Yes,J8303,Delhi,0,
J9533,O5090,Not_Started,2025-07-19 00:00:00,2025-07-19 11:00:00,,No,,Chennai,0,
J9534,O5189,In_Progress,2025-07-05 03:00:00,2025-07-05 12:00:00,,Yes,,Pune,0,
J9535,O5355,Completed,2025-07-01 04:00:00,2025-07-01 14:00:00,2025-07-01 13:02:00,Yes,,Chennai,0,
J9536,O5245,Completed,2025-07-25 04:00:00,2025-07-25 12:00:00,2025-07-25 11:36:00,Yes,,Hyderabad,0,
J9537,O5144,Not_Started,2025-07-05 06:00:00,2025-07-05 13:00:00,,No,J5024,Pune,0,
J9538,O5397,Completed,2025-07-18 08:00:00,2025-07-18 16:00:00,2025-07-18 15:04:00,Yes,,Hyderabad,0,
J9539,O5212,Completed,2025-07-03 00:00:00,2025-07-03 07:00:00,2025-07-03 06:15:00,Yes,J4274,Pune,0,
J9540,O5405,In_Progress,2025-07-18 02:00:00,2025-07-18 10:00:00,,Yes,J1674,Delhi,0,
J9541,O5060,In_Progress,2025-07-26 00:00:00,2025-07-26 09:00:00,,Yes,,Bengaluru,0,
J9542,O5404,In_Progress,2025-07-22 04:00:00,2025-07-22 16:00:00,,Yes,,Pune,0,
J9543,O5103,Completed,2025-07-21 03:00:00,2025-07-21 15:00:00,2025-07-21 14:42:00,No,,Pune,0,
J9544,O5060,Not_Started,2025-07-22 07:00:00,2025-07-22 18:00:00,,No,,Bengaluru,0,
J9545,O5099,Completed,2025-07-10 03:00:00,2025-07-10 15:00:00,2025-07-10 14:15:00,Yes,,Mumbai,0,
J9546,O5490,In_Progress,2025-07-27 07:00:00,2025-07-27 13:00:00,,No,,Hyderabad,0,
J9547,O5418,Completed,2025-07-27 01:00:00,2025-07-27 12:00:00,2025-07-27 11:06:00,Yes,,Mumbai,0,
J9548,O5047,Not_Started,2025-07-22 00:00:00,2025-07-22 09:00:00,,Yes,,Bengaluru,0,
J9549,O5291,Completed,2025-07-31 03:00:00,2025-07-31 09:00:00,2025-07-31 11:15:00,No,,Mumbai,1,Traffic
J9550,O5325,Completed,2025-07-17 01:00:00,2025-07-17 12:00:00,2025-07-17 11:55:00,Yes,,Hyderabad,0,
J9551,O5421,In_Progress,2025-07-18 00:00:00,2025-07-18 07:00:00,,Yes,,Delhi,0,
J9552,O5120,Completed,2025-07-18 03:00:00,2025-07-18 12:00:00,2025-07-18 11:24:00,Yes,,Chennai,0,
J9553,O5465,Completed,2025-07-25 02:00:00,2025-07-25 14:00:00,2025-07-25 16:51:00,Yes,,Delhi,1,Dependency delay
J9554,O5451,In_Progress,2025-07-08 05:00:00,2025-07-08 14:00:00,,Yes,,Pune,0,
J9555,O5337,In_Progress,2025-07-29 01:00:00,2025-07-29 11:00:00,,Yes,,Delhi,0,
J9556,O5096,Completed,2025-07-10 07:00:00,2025-07-10 18:00:00,2025-07-10 17:49:00,Yes,,Pune,0,
J9557,O5127,Completed,2025-07-19 06:00:00,2025-07-19 13:00:00,2025-07-19 12:41:00,Yes,,Chennai,0,
J9558,O5339,Completed,2025-07-08 08:00:00,2025-07-08 19:00:00,2025-07-08 18:44:00,Yes,,Mumbai,0,
J9559,O5073,Completed,2025-07-08 01:00:00,2025-07-08 10:00:00,2025-07-08 09:20:00,Yes,,Delhi,0,
J9560,O5038,Completed,2025-07-11 00:00:00,2025-07-11 10:00:00,2025-07-11 10:11:00,No,,Pune,1,Power outage
J9561,O5335,In_Progress,2025-07-20 05:00:00,2025-07-20 17:00:00,,Yes,,Mumbai,0,
J9562,O5266,Completed,2025-07-20 03:00:00,2025-07-20 13:00:00,2025-07-20 12:39:00,No,J2468,Bengaluru,0,
J9563,O5012,In_Progress,2025-07-28 07:00:00,2025-07-28 14:00:00,,Yes,J9514,Bengaluru,0,
J9564,O5094,In_Progress,2025-07-13 05:00:00,2025-07-13 17:00:00,,Yes,J5841,Bengaluru,0,
J9565,O5276,In_Progress,2025-07-02 02:00:00,2025-07-02 13:00:00,,Yes,J7376,Hyderabad,0,
J9566,O5200,Completed,2025-07-20 02:00:00,2025-07-20 09:00:00,2025-07-20 08:25:00,No,,Chennai,0,
J9567,O5176,Completed,2025-07-11 02:00:00,2025-07-11 08:00:00,2025-07-11 07:56:00,Yes,J2833,Hyderabad,0,
J9568,O5324,Not_Started,2025-07-31 05:00:00,2025-07-31 16:00:00,,Yes,,Hyderabad,0,
J9569,O5396,Not_Started,2025-07-18 04:00:00,2025-07-18 13:00:00,,Yes,,Pune,0,
J9570,O5002,Completed,2025-07-09 00:00:00,2025-07-09 08:00:00,2025-07-09 07:54:00,Yes,,Bengaluru,0,
J9571,O5421,Completed,2025-07-18 07:00:00,2025-07-18 13:00:00,2025-07-18 12:48:00,Yes,,Hyderabad,0,
J9572,O5087,In_Progress,2025-07-24 07:00:00,2025-07-24 16:00:00,,Yes,,Delhi,0,
J9573,O5313,Not_Started,2025-07-05 05:00:00,2025-07-05 17:00:00,,Yes,J4950,Delhi,0,
J9574,O5293,Completed,2025-07-01 03:00:00,2025-07-01 10:00:00,2025-07-01 10:01:00,Yes,J1855,Delhi,1,Dependency delay
J9575,O5117,Completed,2025-07-16 02:00:00,2025-07-16 12:00:00,2025-07-16 12:17:00,Yes,,Hyderabad,1,Resource shortage
J9576,O5465,Completed,2025-07-15 02:00:00,2025-07-15 12:00:00,2025-07-15 11:39:00,Yes,,Chennai,0,
J9577,O5229,In_Progress,2025-07-12 01:00:00,2025-07-12 08:00:00,,Yes,,Pune,0,
J9578,O5237,Not_Started,2025-07-21 00:00:00,2025-07-21 09:00:00,,No,,Delhi,0,
J9579,O5218,Not_Started,2025-07-24 03:00:00,2025-07-24 10:00:00,,Yes,,Hyderabad,0,
J9580,O5407,Not_Started,2025-07-06 05:00:00,2025-07-06 11:00:00,,Yes,,Mumbai,0,
J9581,O5219,Not_Started,2025-07-27 08:00:00,2025-07-27 18:00:00,,Yes,,Bengaluru,0,
J9582,O5060,Completed,2025-07-16 04:00:00,2025-07-16 13:00:00,2025-07-16 12:50:00,Yes,J4406,Mumbai,0,
J9583,O5109,In_Progress,2025-07-12 05:00:00,2025-07-12 15:00:00,,Yes,J7021,Pune,0,
J9584,O5492,Completed,2025-07-30 05:00:00,2025-07-30 14:00:00,2025-07-30 13:50:00,Yes,J3803,Bengaluru,0,
J9585,O5306,Not_Started,2025-07-11 00:00:00,2025-07-11 10:00:00,,Yes,,Hyderabad,0,
J9586,O5290,Completed,2025-07-28 04:00:00,2025-07-28 10:00:00,2025-07-28 09:12:00,Yes,J6971,Pune,0,
J9587,O5470,Completed,2025-07-25 07:00:00,2025-07-25 16:00:00,2025-07-25 15:06:00,Yes,J8403,Mumbai,0,
J9588,O5389,In_Progress,2025-07-30 02:00:00,2025-07-30 10:00:00,,Yes,,Chennai,0,
J9589,O5478,Completed,2025-07-25 08:00:00,2025-07-25 16:00:00,2025-07-25 15:26:00,Yes,,Pune,0,
J9590,O5159,Not_Started,2025-07-14 06:00:00,2025-07-14 16:00:00,,Yes,,Bengaluru,0,
J9591,O5339,In_Progress,2025-07-22 07:00:00,2025-07-22 16:00:00,,Yes,,Pune,0,
J9592,O5164,In_Progress,2025-07-18 06:00:00,2025-07-18 18:00:00,,Yes,,Delhi,0,
J9593,O5425,In_Progress,2025-07-13 07:00:00,2025-07-13 17:00:00,,No,,Delhi,0,
J9594,O5297,In_Progress,2025-07-30 04:00:00,2025-07-30 16:00:00,,Yes,,Bengaluru,0,
J9595,O5050,Not_Started,2025-07-19 00:00:00,2025-07-19 08:00:00,,Yes,,Pune,0,
J9596,O5447,In_Progress,2025-07-14 08:00:00,2025-07-14 17:00:00,,No,J3714,Pune,0,
J9597,O5217,Completed,2025-07-13 07:00:00,2025-07-13 17:00:00,2025-07-13 18:31:00,Yes,,Pune,1,Resource shortage
J9598,O5279,In_Progress,2025-07-26 04:00:00,2025-07-26 15:00:00,,No,,Delhi,0,
J9599,O5429,In_Progress,2025-07-23 06:00:00,2025-07-23 13:00:00,,No,,Delhi,0,
J9600,O5400,Completed,2025-07-17 05:00:00,2025-07-17 11:00:00,2025-07-17 10:15:00,Yes,J7840,Mumbai,0,
J9601,O5072,In_Progress,2025-07-11 00:00:00,2025-07-11 12:00:00,,Yes,,Bengaluru,0,
J9602,O5327,Completed,2025-07-01 02:00:00,2025-07-01 09:00:00,2025-07-01 10:25:00,Yes,J4673,Mumbai,1,Equipment failure
J9603,O5287,In_Progress,2025-07-06 04:00:00,2025-07-06 12:00:00,,Yes,,Delhi,0,
J9604,O5195,In_Progress,2025-07-29 07:00:00,2025-07-29 16:00:00,,Yes,J2571,Mumbai,0,
J9605,O5454,In_Progress,2025-07-17 07:00:00,2025-07-17 15:00:00,,Yes,,Pune,0,
J9606,O5241,Not_Started,2025-07-03 05:00:00,2025-07-03 16:00:00,,No,J6387,Hyderabad,0,
J9607,O5141,Not_Started,2025-07-25 08:00:00,2025-07-25 18:00:00,,No,J6130,Pune,0,
J9608,O5114,In_Progress,2025-07-28 03:00:00,2025-07-28 11:00:00,,Yes,,Hyderabad,0,
J9609,O5338,In_Progress,2025-07-19 01:00:00,2025-07-19 10:00:00,,Yes,,Pune,0,
J9610,O5114,Completed,2025-07-30 05:00:00,2025-07-30 12:00:00,2025-07-30 11:52:00,Yes,,Pune,0,
J9611,O5242,Completed,2025-07-22 05:00:00,2025-07-22 11:00:00,2025-07-22 10:52:00,Yes,,Hyderabad,0,
J9612,O5292,Completed,2025-07-02 01:00:00,2025-07-02 11:00:00,2025-07-02 10:55:00,Yes,,Hyderabad,0,
J9613,O5154,Not_Started,2025-07-15 03:00:00,2025-07-15 15:00:00,,Yes,J2303,Chennai,0,
J9614,O5147,Completed,2025-07-14 03:00:00,2025-07-14 10:00:00,2025-07-14 11:48:00,Yes,,Chennai,1,Resource shortage
J9615,O5312,Completed,2025-07-04 00:00:00,2025-07-04 08:00:00,2025-07-04 10:51:00,Yes,J6279,Hyderabad,1,Resource shortage
J9616,O5309,Completed,2025-07-21 01:00:00,2025-07-21 11:00:00,2025-07-21 13:47:00,Yes,,Bengaluru,1,Traffic
J9617,O5492,In_Progress,2025-07-02 00:00:00,2025-07-02 12:00:00,,Yes,,Pune,0,
J9618,O5315,Completed,2025-07-12 08:00:00,2025-07-12 15:00:00,2025-07-12 14:44:00,Yes,,Bengaluru,0,
J9619,O5148,Completed,2025-07-20 04:00:00,2025-07-20 11:00:00,2025-07-20 10:55:00,Yes,J5910,Pune,0,
J9620,O5083,In_Progress,2025-07-22 08:00:00,2025-07-22 16:00:00,,No,,Delhi,0,
J9621,O5448,Completed,2025-07-06 08:00:00,2025-07-06 19:00:00,2025-07-06 20:44:00,Yes,J1590,Chennai,1,Dependency delay
J9622,O5426,In_Progress,2025-07-18 07:00:00,2025-07-18 14:00:00,,Yes,,Bengaluru,0,
J9623,O5017,Completed,2025-07-12 04:00:00,2025-07-12 10:00:00,2025-07-12 11:25:00,Yes,,Hyderabad,1,Resource shortage
J9624,O5293,In_Progress,2025-07-15 05:00:00,2025-07-15 17:00:00,,No,,Mumbai,0,
J9625,O5238,In_Progress,2025-07-27 07:00:00,2025-07-27 19:00:00,,Yes,,Delhi,0,
J9626,O5194,Completed,2025-07-29 00:00:00,2025-07-29 12:00:00,2025-07-29 11:17:00,Yes,,Hyderabad,0,
J9627,O5464,In_Progress,2025-07-14 04:00:00,2025-07-14 10:00:00,,Yes,J6980,Hyderabad,0,
J9628,O5417,Completed,2025-07-06 08:00:00,2025-07-06 16:00:00,2025-07-06 15:10:00,Yes,,Delhi,0,
J9629,O5104,Not_Started,2025-07-28 05:00:00,2025-07-28 17:00:00,,Yes,,Bengaluru,0,
J9630,O5301,Completed,2025-07-18 02:00:00,2025-07-18 11:00:00,2025-07-18 12:58:00,Yes,,Pune,1,Resource shortage
J9631,O5298,Completed,2025-07-28 02:00:00,2025-07-28 09:00:00,2025-07-28 08:34:00,Yes,,Chennai,0,
J9632,O5336,Completed,2025-07-27 05:00:00,2025-07-27 14:00:00,2025-07-27 16:24:00,Yes,,Delhi,1,Dependency delay
J9633,O5222,Completed,2025-07-28 08:00:00,2025-07-28 19:00:00,2025-07-28 18:49:00,Yes,,Delhi,0,
J9634,O5063,Not_Started,2025-07-01 02:00:00,2025-07-01 13:00:00,,Yes,J2260,Delhi,0,
J9635,O5336,Not_Started,2025-07-01 04:00:00,2025-07-01 12:00:00,,Yes,,Mumbai,0,
J9636,O5362,Completed,2025-07-19 01:00:00,2025-07-19 09:00:00,2025-07-19 08:00:00,No,,Bengaluru,0,
J9637,O5105,Not_Started,2025-07-09 04:00:00,2025-07-09 11:00:00,,Yes,,Hyderabad,0,
J9638,O5474,Not_Started,2025-07-22 06:00:00,2025-07-22 13:00:00,,Yes,J6874,Hyderabad,0,
J9639,O5290,Not_Started,2025-07-23 04:00:00,2025-07-23 14:00:00,,Yes,,Chennai,0,
J9640,O5124,In_Progress,2025-07-18 07:00:00,2025-07-18 18:00:00,,Yes,,Hyderabad,0,
J9641,O5445,Not_Started,2025-07-04 08:00:00,2025-07-04 18:00:00,,No,J2432,Delhi,0,
J9642,O5061,Not_Started,2025-07-08 03:00:00,2025-07-08 15:00:00,,Yes,,Hyderabad,0,
J9643,O5166,In_Progress,2025-07-30 02:00:00,2025-07-30 09:00:00,,No,J5357,Hyderabad,0,
J9644,O5120,Not_Started,2025-07-09 01:00:00,2025-07-09 12:00:00,,Yes,,Mumbai,0,
J9645,O5006,Completed,2025-07-15 01:00:00,2025-07-15 08:00:00,2025-07-15 07:29:00,Yes,,Hyderabad,0,
J9646,O5395,In_Progress,2025-07-14 03:00:00,2025-07-14 10:00:00,,Yes,,Chennai,0,
J9647,O5248,In_Progress,2025-07-21 00:00:00,2025-07-21 12:00:00,,Yes,,Chennai,0,
J9648,O5035,Completed,2025-07-22 02:00:00,2025-07-22 09:00:00,2025-07-22 08:13:00,Yes,J9314,Mumbai,0,
J9649,O5480,Completed,2025-07-06 00:00:00,2025-07-06 08:00:00,2025-07-06 09:12:00,Yes,J4919,Mumbai,1,Power outage
J9650,O5441,Completed,2025-07-04 07:00:00,2025-07-04 17:00:00,2025-07-04 16:11:00,Yes,,Pune,0,
J9651,O5287,Completed,2025-07-14 04:00:00,2025-07-14 14:00:00,2025-07-14 13:38:00,Yes,,Delhi,0,
J9652,O5411,Completed,2025-07-26 04:00:00,2025-07-26 11:00:00,2025-07-26 10:18:00,Yes,,Delhi,0,
J9653,O5318,Completed,2025-07-01 00:00:00,2025-07-01 11:00:00,2025-07-01 10:10:00,Yes,,Chennai,0,
J9654,O5095,In_Progress,2025-07-10 02:00:00,2025-07-10 09:00:00,,No,J2597,Chennai,0,
J9655,O5255,In_Progress,2025-07-23 01:00:00,2025-07-23 11:00:00,,Yes,,Delhi,0,
J9656,O5334,In_Progress,2025-07-28 01:00:00,2025-07-28 08:00:00,,Yes,,Mumbai,0,
J9657,O5346,Completed,2025-07-07 04:00:00,2025-07-07 10:00:00,2025-07-07 09:46:00,Yes,,Pune,0,
J9658,O5464,Completed,2025-07-27 05:00:00,2025-07-27 16:00:00,2025-07-27 15:18:00,Yes,,Delhi,0,
J9659,O5087,Not_Started,2025-07-23 01:00:00,2025-07-23 10:00:00,,Yes,J5029,Pune,0,
J9660,O5471,In_Progress,2025-07-17 01:00:00,2025-07-17 08:00:00,,Yes,,Pune,0,
J9661,O5083,Completed,2025-07-02 01:00:00,2025-07-02 12:00:00,2025-07-02 11:04:00,Yes,,Mumbai,0,
J9662,O5079,Completed,2025-07-31 07:00:00,2025-07-31 17:00:00,2025-07-31 18:47:00,Yes,,Chennai,1,Power outage
J9663,O5147,Not_Started,2025-07-06 01:00:00,2025-07-06 07:00:00,,Yes,,Bengaluru,0,
J9664,O5231,Completed,2025-07-21 00:00:00,2025-07-21 09:00:00,2025-07-21 08:50:00,Yes,J3243,Delhi,0,
J9665,O5483,Completed,2025-07-27 02:00:00,2025-07-27 10:00:00,2025-07-27 10:00:00,No,,Delhi,0,
J9666,O5396,In_Progress,2025-07-13 06:00:00,2025-07-13 14:00:00,,Yes,,Hyderabad,0,
J9667,O5325,Not_Started,2025-07-22 03:00:00,2025-07-22 12:00:00,,Yes,J3095,Pune,0,
J9668,O5059,Completed,2025-07-08 05:00:00,2025-07-08 11:00:00,2025-07-08 13:42:00,Yes,J5437,Hyderabad,1,Resource shortage
J9669,O5131,Not_Started,2025-07-13 08:00:00,2025-07-13 19:00:00,,Yes,,Chennai,0,
J9670,O5451,In_Progress,2025-07-11 00:00:00,2025-07-11 10:00:00,,Yes,J2353,Chennai,0,
J9671,O5431,Completed,2025-07-10 08:00:00,2025-07-10 18:00:00,2025-07-10 17:01:00,Yes,,Chennai,0,
J9672,O5182,Completed,2025-07-22 04:00:00,2025-07-22 15:00:00,2025-07-22 17:32:00,No,J5829,Pune,1,Traffic
J9673,O5238,In_Progress,2025-07-22 00:00:00,2025-07-22 08:00:00,,No,,Mumbai,0,
J9674,O5402,Completed,2025-07-05 01:00:00,2025-07-05 10:00:00,2025-07-05 09:07:00,Yes,,Pune,0,
J9675,O5118,Completed,2025-07-09 00:00:00,2025-07-09 08:00:00,2025-07-09 09:38:00,No,J5644,Chennai,1,Dependency delay
J9676,O5154,Completed,2025-07-10 06:00:00,2025-07-10 17:00:00,2025-07-10 16:09:00,Yes,,Pune,0,
J9677,O5158,Completed,2025-07-03 04:00:00,2025-07-03 15:00:00,2025-07-03 14:40:00,Yes,J3205,Chennai,0,
J9678,O5360,In_Progress,2025-07-25 08:00:00,2025-07-25 18:00:00,,Yes,,Chennai,0,
J9679,O5201,Completed,2025-07-13 05:00:00,2025-07-13 17:00:00,2025-07-13 16:59:00,No,,Pune,0,
J9680,O5312,Completed,2025-07-29 00:00:00,2025-07-29 08:00:00,2025-07-29 07:45:00,Yes,,Mumbai,0,
J9681,O5243,Completed,2025-07-10 02:00:00,2025-07-10 08:00:00,2025-07-10 07:45:00,Yes,,Chennai,0,
J9682,O5050,In_Progress,2025-07-25 06:00:00,2025-07-25 17:00:00,,No,,Mumbai,0,
J9683,O5485,Not_Started,2025-07-11 04:00:00,2025-07-11 14:00:00,,Yes,J4516,Bengaluru,0,
J9684,O5249,Completed,2025-07-16 02:00:00,2025-07-16 13:00:00,2025-07-16 12:11:00,Yes,,Bengaluru,0,
J9685,O5377,Completed,2025-07-12 04:00:00,2025-07-12 16:00:00,2025-07-12 15:51:00,Yes,J2893,Delhi,0,
J9686,O5084,Completed,2025-07-25 00:00:00,2025-07-25 11:00:00,2025-07-25 10:47:00,Yes,,Pune,0,
J9687,O5346,Completed,2025-07-09 01:00:00,2025-07-09 08:00:00,2025-07-09 09:13:00,No,J4761,Mumbai,1,Traffic
J9688,O5499,Completed,2025-07-30 02:00:00,2025-07-30 08:00:00,2025-07-30 09:53:00,No,,Bengaluru,1,Dependency delay
J9689,O5306,Completed,2025-07-12 03:00:00,2025-07-12 15:00:00,2025-07-12 14:30:00,Yes,J1851,Bengaluru,0,
J9690,O5438,Not_Started,2025-07-08 02:00:00,2025-07-08 09:00:00,,Yes,,Bengaluru,0,
J9691,O5473,Not_Started,2025-07-18 08:00:00,2025-07-18 17:00:00,,Yes,,Chennai,0,
J9692,O5107,Completed,2025-07-31 05:00:00,2025-07-31 12:00:00,2025-07-31 11:54:00,Yes,,Mumbai,0,
J9693,O5271,In_Progress,2025-07-30 08:00:00,2025-07-30 15:00:00,,No,,Pune,0,
J9694,O5235,Completed,2025-07-12 08:00:00,2025-07-12 20:00:00,2025-07-12 19:10:00,Yes,J7800,Pune,0,
J9695,O5483,Completed,2025-07-06 01:00:00,2025-07-06 11:00:00,2025-07-06 10:22:00,Yes,J7054,Mumbai,0,
J9696,O5450,Completed,2025-07-24 00:00:00,2025-07-24 10:00:00,2025-07-24 09:27:00,No,,Delhi,0,
J9697,O5259,In_Progress,2025-07-23 08:00:00,2025-07-23 19:00:00,,Yes,,Chennai,0,
J9698,O5270,Completed,2025-07-30 01:00:00,2025-07-30 13:00:00,2025-07-30 12:22:00,Yes,,Delhi,0,
J9699,O5092,Not_Started,2025-07-04 07:00:00,2025-07-04 19:00:00,,Yes,,Chennai,0,
J9700,O5286,In_Progress,2025-07-10 02:00:00,2025-07-10 14:00:00,,Yes,,Mumbai,0,
J9701,O5210,Not_Started,2025-07-07 03:00:00,2025-07-07 14:00:00,,Yes,,Pune,0,
J9702,O5381,Completed,2025-07-29 05:00:00,2025-07-29 13:00:00,2025-07-29 12:48:00,Yes,,Hyderabad,0,
J9703,O5100,Completed,2025-07-10 07:00:00,2025-07-10 18:00:00,2025-07-10 17:54:00,Yes,,Mumbai,0,
J9704,O5227,In_Progress,2025-07-21 00:00:00,2025-07-21 08:00:00,,Yes,J4534,Mumbai,0,
J9705,O5094,In_Progress,2025-07-05 04:00:00,2025-07-05 16:00:00,,Yes,J1523,Pune,0,
J9706,O5443,Completed,2025-07-20 01:00:00,2025-07-20 12:00:00,2025-07-20 11:13:00,Yes,,Delhi,0,
J9707,O5235,In_Progress,2025-07-04 06:00:00,2025-07-04 13:00:00,,Yes,J5806,Mumbai,0,
J9708,O5331,Completed,2025-07-01 08:00:00,2025-07-01 19:00:00,2025-07-01 18:10:00,Yes,,Mumbai,0,
J9709,O5391,Completed,2025-07-10 04:00:00,2025-07-10 13:00:00,2025-07-10 12:28:00,Yes,J1465,Mumbai,0,
J9710,O5472,Completed,2025-07-04 02:00:00,2025-07-04 08:00:00,2025-07-04 08:42:00,No,,Bengaluru,1,Dependency delay
J9711,O5415,Not_Started,2025-07-31 06:00:00,2025-07-31 16:00:00,,Yes,,Chennai,0,
J9712,O5025,In_Progress,2025-07-10 01:00:00,2025-07-10 11:00:00,,Yes,,Mumbai,0,
J9713,O5428,Completed,2025-07-06 07:00:00,2025-07-06 19:00:00,2025-07-06 18:50:00,Yes,,Hyderabad,0,
J9714,O5148,Completed,2025-07-20 05:00:00,2025-07-20 12:00:00,2025-07-20 11:58:00,Yes,,Hyderabad,0,
J9715,O5292,Not_Started,2025-07-21 01:00:00,2025-07-21 09:00:00,,Yes,J4448,Chennai,0,
J9716,O5043,Not_Started,2025-07-30 07:00:00,2025-07-30 16:00:00,,Yes,,Delhi,0,
J9717,O5182,Not_Started,2025-07-14 06:00:00,2025-07-14 14:00:00,,Yes,,Delhi,0,
J9718,O5028,Completed,2025-07-29 08:00:00,2025-07-29 14:00:00,2025-07-29 13:57:00,Yes,,Delhi,0,
J9719,O5151,In_Progress,2025-07-25 02:00:00,2025-07-25 11:00:00,,Yes,,Delhi,0,
J9720,O5030,Not_Started,2025-07-22 02:00:00,2025-07-22 09:00:00,,Yes,J3254,Delhi,0,
J9721,O5173,Completed,2025-07-12 01:00:00,2025-07-12 07:00:00,2025-07-12 07:08:00,Yes,J7733,Bengaluru,1,Resource shortage
J9722,O5384,In_Progress,2025-07-12 07:00:00,2025-07-12 19:00:00,,Yes,,Chennai,0,
J9723,O5299,Completed,2025-07-21 03:00:00,2025-07-21 13:00:00,2025-07-21 12:43:00,Yes,,Bengaluru,0,
J9724,O5230,Completed,2025-07-27 01:00:00,2025-07-27 12:00:00,2025-07-27 14:57:00,Yes,J6998,Hyderabad,1,Power outage
J9725,O5257,Completed,2025-07-28 06:00:00,2025-07-28 13:00:00,2025-07-28 12:05:00,Yes,J3889,Delhi,0,
J9726,O5054,Completed,2025-07-19 01:00:00,2025-07-19 11:00:00,2025-07-19 10:50:00,Yes,J4173,Mumbai,0,
J9727,O5436,Completed,2025-07-05 05:00:00,2025-07-05 17:00:00,2025-07-05 16:53:00,Yes,J9540,Bengaluru,0,
J9728,O5478,Completed,2025-07-24 03:00:00,2025-07-24 15:00:00,2025-07-24 15:22:00,Yes,J3504,Delhi,1,Resource shortage
J9729,O5119,In_Progress,2025-07-01 05:00:00,2025-07-01 11:00:00,,Yes,,Bengaluru,0,
J9730,O5232,Completed,2025-07-10 08:00:00,2025-07-10 19:00:00,2025-07-10 18:01:00,Yes,J6741,Hyderabad,0,
J9731,O5081,Completed,2025-07-19 02:00:00,2025-07-19 10:00:00,2025-07-19 09:42:00,Yes,,Mumbai,0,
J9732,O5410,In_Progress,2025-07-11 04:00:00,2025-07-11 13:00:00,,Yes,,Bengaluru,0,
J9733,O5415,In_Progress,2025-07-14 01:00:00,2025-07-14 09:00:00,,Yes,,Delhi,0,
J9734,O5460,Not_Started,2025-07-31 00:00:00,2025-07-31 07:00:00,,Yes,,Chennai,0,
